transaction_id,user_id,amount,transaction_channel,merchant,device_id,card_type,country,timestamp,prev_timestamp,lat,lon,prev_lat,prev_lon,time_since_last_tx,distance_from_last_tx,km_per_min,device_change,velocity_last_10min,is_night,merchant_risk_score,account_age_days,prior_chargebacks,high_risk_country,is_fraud
6876,U0092,42.49,online,MiniMart,DV0027,credit,UK,2025-07-20 08:36:33,2025-07-20 08:08:32,51.71360316541015,0.19091304769380069,-0.9038457338195733,36.96360695066112,1681,6776.235641628833,241.8644488386258,0,8,0,1,1239,0,0,0
6877,U0031,320.05,in-store,GameStore,DV0107,debit,ZA,2025-07-20 09:00:14,2025-07-20 08:36:33,-27.968713370492633,22.037675663916524,51.71360316541015,0.19091304769380069,1421,9081.860852782118,383.4705497304202,0,3,0,1,1385,0,0,0
6878,U0128,393.62,card-present,Takealot,DV0224,credit,ZA,2025-07-20 09:57:06,2025-07-20 09:00:14,-28.35232357185389,28.88246416996727,-27.968713370492633,22.037675663916524,3412,673.5174360466117,11.843800164946279,1,9,0,2,1088,0,0,0
6879,U0438,139.41,airtime,EasyPay,DV0259,credit,NG,2025-07-20 10:03:46,2025-07-20 09:57:06,6.539129954795525,3.591918798143515,-28.35232357185389,28.88246416996727,400,4720.074051570254,708.0111077355381,0,4,0,1,739,1,1,0
6880,U0229,4762.669887904073,card-not-present,Airtel,DV0097,credit,UK,2025-07-20 10:36:59,2025-07-20 10:03:46,52.04588144487672,-0.3911131701406496,6.539129954795525,3.591918798143515,1993,5058.614711404971,152.29146145724948,0,17,0,2,839,0,0,1
6881,U0426,271.68,card-present,Airtel,DV0023,credit,KE,2025-07-20 11:02:49,2025-07-20 10:36:59,-0.9756272312543322,37.01448962529309,52.04588144487672,-0.3911131701406496,1550,6840.23748169201,264.7833863880778,1,3,0,1,1348,0,0,0
6882,U0353,88.44,airtime,Takealot,DV0076,prepaid,ZA,2025-07-20 11:53:54,2025-07-20 11:02:49,-22.478850491132967,18.402947259996928,-0.9756272312543322,37.01448962529309,3065,3117.619299902082,61.03006786105217,0,6,0,1,309,0,0,0
6883,U0125,72.03,online,ShoeWorld,DV0162,prepaid,NG,2025-07-20 12:21:20,2025-07-20 11:53:54,7.0420041603225005,3.7254180459894544,-22.478850491132967,18.402947259996928,1646,3636.4734656061514,132.55674844250856,0,4,0,1,1857,0,1,0
6884,U0411,74.64,card-present,GameStore,DV0044,virtual,KE,2025-07-20 12:55:55,2025-07-20 12:21:20,-0.8850902910890837,37.5549868724103,7.0420041603225005,3.7254180459894544,2075,3858.1997345440673,111.56240196272,0,3,0,1,1915,1,0,0
6885,U0096,187.0,airtime,Takealot,DV0018,prepaid,KE,2025-07-20 12:57:08,2025-07-20 12:55:55,-0.53042742711468,36.81065015693336,-0.8850902910890837,37.5549868724103,73,91.66530275628591,75.3413447311939,1,9,0,2,676,1,0,0
6886,U0046,49.68,airtime,DesignerHub,DV0002,debit,ZA,2025-07-20 13:32:20,2025-07-20 12:57:08,-25.458304469358115,27.66763934810365,-0.53042742711468,36.81065015693336,2112,2928.011873948358,83.18215550989652,0,8,0,1,1179,0,0,0
6887,U0202,329.53,airtime,ShoeWorld,DV0111,prepaid,NG,2025-07-20 02:56:48,2025-07-20 13:32:20,6.605374838057234,3.4418891027118264,-25.458304469358115,27.66763934810365,1468,4411.111432172844,180.2906579907157,0,8,0,1,544,0,1,1
6888,U0129,226.08,card-not-present,Airtel,DV0083,prepaid,KE,2025-07-20 14:31:13,2025-07-20 13:56:48,-0.8382947379802637,37.371117652848554,6.605374838057234,3.4418891027118264,2065,1880.540325031722,132.8568479721402,0,1,0,1,429,0,0,1
6889,U0130,84.23,online,Walmart,DV0081,virtual,KE,2025-07-20 14:56:32,2025-07-20 14:31:13,-0.44961466618356116,37.59772916857515,-0.8382947379802637,37.371117652848554,1519,49.8337001862253,1.9684147538996168,0,6,0,2,1886,0,0,0
6890,U0323,57.31,card-present,QuickBuy,DV0085,prepaid,KE,2025-07-20 15:42:22,2025-07-20 14:56:32,-0.8575073873294271,36.950784276325805,-0.44961466618356116,37.59772916857515,2750,84.97102426434915,1.8539132566767087,0,6,0,1,1438,1,0,0
6891,U0257,49.59,card-present,Clicks,DV0164,credit,KE,2025-07-20 16:11:46,2025-07-20 15:42:22,-0.8852794078123751,37.02875465705358,-0.8575073873294271,36.950784276325805,1764,9.205913351574083,0.3131263044753089,0,0,0,2,1179,0,0,0
6892,U0025,204.53,online,Supermart,DV0164,prepaid,UK,2025-07-20 16:55:09,2025-07-20 16:11:46,51.96709384378333,-0.23501452091250075,-0.8852794078123751,37.02875465705358,2603,1372.82987247787,176.38355006702943,0,5,0,3,1260,0,0,1
6893,U0309,86.76,in-store,Supermart,DV0097,debit,KE,2025-07-20 17:16:09,2025-07-20 16:55:09,-1.1449776259413773,37.18937668421186,51.96709384378333,-0.23501452091250075,1260,6851.733590803997,326.27302813352367,0,6,0,1,1604,1,0,0
6894,U0008,142.5,card-present,DesignerHub,DV0023,virtual,ZA,2025-07-20 18:11:23,2025-07-20 17:16:09,-28.992479553582136,27.641479535506267,-1.1449776259413773,37.18937668421186,3314,3244.3761668436305,58.73945987043386,1,5,0,3,1593,0,0,0
6895,U0325,378.9,card-present,Walmart,DV0176,prepaid,KE,2025-07-20 18:31:07,2025-07-20 18:11:23,-0.6826122891403962,37.072822128891694,-28.992479553582136,27.641479535506267,1184,3289.4124562635293,166.6931987971383,0,7,0,1,305,0,0,0
6896,U0453,100.36,airtime,Clicks,DV0146,prepaid,NG,2025-07-20 18:41:02,2025-07-20 18:31:07,6.376762224439702,3.8794406395358147,-0.6826122891403962,37.072822128891694,595,3769.76429614084,380.1442987705049,1,6,0,1,1367,0,1,0
6897,U0212,182.72,card-not-present,GameStore,DV0246,credit,ZA,2025-07-20 19:10:23,2025-07-20 18:41:02,-22.274013942696563,29.721711694963485,6.376762224439702,3.8794406395358147,1761,4240.336048221254,144.47482276733402,0,9,0,3,953,0,0,0
6898,U0159,499.91,airtime,ShoeWorld,DV0015,credit,UK,2025-07-20 20:16:44,2025-07-20 19:10:23,51.71935869711525,-0.1476843411448856,-22.274013942696563,29.721711694963485,3981,8699.282411929542,131.11201826570525,1,0,0,2,416,0,0,0
6899,U0412,262.6,in-store,QuickBuy,DV0111,credit,UK,2025-07-20 21:35:45,2025-07-20 20:16:44,51.67822958645528,0.4963409722662634,51.71935869711525,-0.1476843411448856,4741,44.76099706884928,0.5664753900297315,0,4,0,1,1904,0,0,0
6900,U0147,37.46,card-not-present,ShoeWorld,DV0182,prepaid,UK,2025-07-20 21:56:34,2025-07-20 21:35:45,51.67962901761679,-0.11984322816446913,51.67822958645528,0.4963409722662634,1249,42.62054682661837,2.0474241870273038,0,6,0,1,1876,0,0,0
6901,U0481,212.08,card-present,QuickBuy,DV0172,debit,ZA,2025-07-20 22:49:02,2025-07-20 21:56:34,-27.992762716657783,25.302777162943357,51.67962901761679,-0.11984322816446913,3148,9169.529029912423,174.76866003645023,0,7,0,1,1613,0,0,0
6902,U0103,104.51,airtime,Walmart,DV0062,prepaid,NG,2025-07-20 23:32:16,2025-07-20 22:49:02,6.6248518545685355,3.447183456101594,-27.992762716657783,25.302777162943357,2594,4493.4931308412315,103.93584728237235,0,3,0,1,1345,0,1,0
6903,U0105,80.64,online,EasyPay,DV0035,debit,NG,2025-07-21 00:03:07,2025-07-20 23:32:16,6.55123372378145,3.8932095401508526,6.6248518545685355,3.447183456101594,1851,49.993064826014695,1.6205207399032315,0,4,1,1,509,0,1,0
6904,U0374,292.86,airtime,QuickBuy,DV0203,prepaid,UK,2025-07-21 00:33:07,2025-07-21 00:03:07,52.181285366921834,-0.027509590263391837,6.55123372378145,3.8932095401508526,1800,5071.865301987874,169.06217673292912,0,5,1,2,375,0,0,0
6905,U0419,250.75,card-present,Supermart,DV0210,debit,NG,2025-07-21 01:04:57,2025-07-21 00:33:07,6.814140913233849,3.8010938683302458,52.181285366921834,-0.027509590263391837,1910,5042.246193129563,158.3951683705622,1,9,1,1,1402,0,1,0
6906,U0022,72.6,airtime,ElectroWorld,SPOOF1771,prepaid,KE,2025-07-21 02:24:23,2025-07-21 01:04:57,-0.5634603627910794,36.78706088312467,6.814140913233849,3.8010938683302458,4766,3753.5723169446464,47.25437243320998,1,8,1,3,198,0,0,1
6907,U0094,96.21,in-store,Airtel,DV0140,debit,UK,2025-07-21 03:30:23,2025-07-21 02:24:23,52.104934450226274,0.11026955118322757,-0.5634603627910794,36.78706088312467,3960,6769.339227133461,102.5657458656585,0,7,1,1,488,0,0,0
6908,U0005,48.21,airtime,Airtel,DV0095,credit,KE,2025-07-21 04:03:19,2025-07-21 03:30:23,-0.5237156714505189,36.65510425779786,52.104934450226274,0.11026955118322757,1976,6759.17067095978,205.23797583885974,0,8,1,1,222,0,0,0
6909,U0375,410.72,card-present,Takealot,DV0174,debit,NG,2025-07-21 04:48:49,2025-07-21 04:03:19,6.412052836630295,3.8908304088262335,-0.5237156714505189,36.65510425779786,2730,3720.0613939730233,81.75959107633018,0,8,1,1,947,0,1,0
6910,U0325,399.3,in-store,DesignerHub,DV0102,prepaid,NG,2025-07-21 05:10:38,2025-07-21 04:48:49,6.608140409901307,3.4248303431152665,6.412052836630295,3.8908304088262335,1309,55.918503787149724,2.5631094172872295,0,1,1,1,1670,0,1,0
6911,U0249,259.93,airtime,Airtel,DV0212,virtual,UK,2025-07-21 05:26:36,2025-07-21 05:10:38,52.19146859656014,0.1637032888142862,6.608140409901307,3.4248303431152665,958,5062.774628178734,317.084005940213,0,9,1,1,455,0,0,0
6912,U0146,466.5,in-store,Supermart,DV0220,debit,KE,2025-07-21 06:35:34,2025-07-21 05:26:36,-0.7363328258131336,36.99320801686409,52.19146859656014,0.1637032888142862,4138,6800.852214979481,98.61071360530904,0,8,0,1,1239,0,0,0
6913,U0095,62.67,in-store,EasyPay,DV0024,virtual,UK,2025-07-21 07:36:43,2025-07-21 06:35:34,52.004242932695924,0.07963391225385408,-0.7363328258131336,36.99320801686409,3669,6789.647916121762,111.03267238138613,0,4,0,1,408,0,0,0
6914,U0250,38.64,online,Supermart,DV0092,credit,KE,2025-07-21 08:26:55,2025-07-21 07:36:43,-0.8910872590492596,36.63102650590119,52.004242932695924,0.07963391225385408,3012,6788.143593815577,135.22198394054934,0,4,0,1,1806,0,0,0
6915,U0318,683.11,airtime,GameStore,DV0186,credit,KE,2025-07-21 08:57:57,2025-07-21 08:26:55,-0.43451474026823733,36.93843514153656,-0.8910872590492596,36.63102650590119,1862,60.988899553349434,1.9652706622991223,0,7,0,1,1948,2,0,0
6916,U0098,82.38,online,Airtel,DV0086,debit,KE,2025-07-21 10:17:34,2025-07-21 08:57:57,-0.4583945305847774,37.56154923060531,-0.43451474026823733,36.93843514153656,4777,69.41289171534365,0.8718387069124177,0,8,0,2,1878,0,0,0
6917,U0367,69.2,card-not-present,ShoeWorld,DV0202,credit,NG,2025-07-21 11:35:35,2025-07-21 10:17:34,6.961481064952139,4.121777221650596,-0.4583945305847774,37.56154923060531,4681,3803.3037321128227,48.74988761520388,0,4,0,1,948,0,1,0
6918,U0014,174.39,in-store,Takealot,DV0222,debit,UK,2025-07-21 12:34:13,2025-07-21 11:35:35,51.8212552537763,0.40006805835949355,6.961481064952139,4.121777221650596,3518,4985.412119697373,85.02692643031335,0,5,0,1,1904,0,0,0
6919,U0028,507.68,airtime,EasyPay,DV0276,credit,UK,2025-07-21 13:09:44,2025-07-21 12:34:13,51.644511075610644,0.20129417841756747,51.8212552537763,0.40006805835949355,2131,23.985227286569916,0.6753231521324238,0,4,0,1,656,0,0,0
6920,U0256,172.67,online,Walmart,DV0235,virtual,UK,2025-07-21 14:25:48,2025-07-21 13:09:44,51.97733113334046,-0.14133774701968393,51.644511075610644,0.20129417841756747,4564,43.927910588944826,0.577492251388407,0,7,0,1,815,0,0,0
6921,U0259,56.24,card-present,LuxuryHub,DV0160,debit,KE,2025-07-21 14:47:58,2025-07-21 14:25:48,-1.3906681871136506,37.33046566791056,51.97733113334046,-0.14133774701968393,1330,6879.37880576885,310.3479160497225,0,6,0,1,1480,0,0,0
6922,U0201,468.22,card-present,GameStore,DV0159,credit,UK,2025-07-21 15:43:15,2025-07-21 14:47:58,51.52828977326276,-0.16846529141248734,-1.3906681871136506,37.33046566791056,3317,6844.593734441248,123.80935304988691,0,7,0,3,48,0,0,0
6923,U0420,183.57,card-not-present,LuxuryHub,SPOOF1273,credit,ZA,2025-07-21 16:33:27,2025-07-21 15:43:15,-23.500897200984355,18.272420743907578,51.52828977326276,-0.16846529141248734,3012,8504.66847957364,169.41570676441512,1,6,0,1,943,0,0,1
6924,U0259,185.86,card-not-present,MiniMart,DV0183,virtual,KE,2025-07-21 17:55:00,2025-07-21 16:33:27,-0.6303667066906744,36.75258874858174,-23.500897200984355,18.272420743907578,4893,3223.051033552123,39.52239158249078,0,6,0,1,1460,0,0,0
6925,U0172,148.5,in-store,Takealot,DV0172,prepaid,KE,2025-07-21 18:52:07,2025-07-21 17:55:00,-0.4079075062936225,36.82224639339595,-0.6303667066906744,36.75258874858174,3427,25.79145445772672,0.45155741682626294,0,9,0,1,671,0,0,0
6926,U0245,176.28,card-not-present,EasyPay,DV0194,prepaid,KE,2025-07-21 19:18:42,2025-07-21 18:52:07,-1.2376248649021235,37.50189216379568,-0.4079075062936225,36.82224639339595,1595,118.91210871069373,4.473182772816065,0,3,0,1,637,0,0,0
6927,U0436,60.52,airtime,Walmart,DV0108,credit,KE,2025-07-21 19:51:12,2025-07-21 19:18:42,-0.7133378221715914,37.30093098242739,-1.2376248649021235,37.50189216379568,1950,62.13822337433277,1.9119453345948543,0,5,0,2,1192,0,0,0
6928,U0377,190.69,airtime,QuickBuy,DV0250,credit,KE,2025-07-21 20:35:44,2025-07-21 19:51:12,-0.5305535967389898,37.27381142109902,-0.7133378221715914,37.30093098242739,2672,20.43545512636489,0.45887998038244515,0,5,0,2,1957,0,0,0
6929,U0424,64.24,card-present,Supermart,DV0277,credit,UK,2025-07-21 21:29:17,2025-07-21 20:35:44,51.965762236617664,-0.33676286764669705,-0.5305535967389898,37.27381142109902,3213,6799.1383236435595,126.96803592238207,1,0,0,2,1183,0,0,0
6930,U0373,148.01,in-store,EasyPay,DV0240,credit,NG,2025-07-21 22:34:27,2025-07-21 21:29:17,7.120042239390466,3.570833278912197,51.965762236617664,-0.33676286764669705,3910,4985.114313867217,76.49791785985498,0,3,0,1,1324,0,1,0
6931,U0345,27.35,card-present,LuxuryHub,DV0130,debit,KE,2025-07-21 23:36:57,2025-07-21 22:34:27,-0.7299926519514849,36.9075578443466,7.120042239390466,3.570833278912197,3750,3802.608293988182,60.84173270381091,0,6,0,2,88,0,0,0
6932,U0204,155.69,online,ShoeWorld,DV0024,debit,ZA,2025-07-22 00:26:57,2025-07-21 23:36:57,-24.321107202815206,26.869844449753167,-0.7299926519514849,36.9075578443466,3000,2825.5215414130466,56.51043082826093,0,2,1,1,1600,0,0,0
6933,U0307,139.64,card-present,Clicks,DV0045,virtual,UK,2025-07-22 01:16:13,2025-07-22 00:26:57,52.19550191118145,0.16385595531257768,-24.321107202815206,26.869844449753167,2956,8866.393367228457,179.96738905064527,0,8,1,1,1835,0,0,0
6934,U0203,113.73,card-not-present,QuickBuy,DV0258,prepaid,KE,2025-07-22 01:35:15,2025-07-22 01:16:13,-0.6680889554195183,37.312229530596355,52.19550191118145,0.16385595531257768,1142,6809.325164808697,357.7578895696338,0,1,1,1,1044,0,0,0
6935,U0268,112.17,airtime,Takealot,DV0087,debit,UK,2025-07-22 02:47:12,2025-07-22 01:35:15,51.32759420340439,-0.28762296835168333,-0.6680889554195183,37.312229530596355,4317,6761.516011348078,93.97520516119636,0,3,1,3,1428,0,0,0
6936,U0458,102.44,card-not-present,MiniMart,DV0010,credit,NG,2025-07-22 03:35:10,2025-07-22 02:47:12,7.0544926344538466,3.773504196744263,51.32759420340439,-0.28762296835168333,2878,4922.737444337116,102.62829974295586,0,8,1,1,120,0,1,0
6937,U0043,159.29,online,DesignerHub,DV0166,prepaid,UK,2025-07-22 04:26:55,2025-07-22 03:35:10,52.05677668780375,-0.02836108370523638,7.0544926344538466,3.773504196744263,3105,5001.745575667105,96.65208841868802,1,0,1,1,730,0,0,0
6938,U0342,45.2,card-not-present,Clicks,DV0140,virtual,NG,2025-07-22 05:39:48,2025-07-22 04:26:55,6.981755852675309,3.3014609177271357,52.05677668780375,-0.02836108370523638,4373,5006.947795386703,68.69811747614959,0,1,1,1,217,0,1,0
6939,U0117,202.05,card-not-present,Supermart,DV0052,credit,KE,2025-07-22 06:50:52,2025-07-22 05:39:48,-1.3019896260339348,36.69930271920004,6.981755852675309,3.3014609177271357,4264,3821.31577578519,53.77085988440699,1,3,0,2,1059,1,0,0
6940,U0063,335.3,card-present,LuxuryHub,DV0098,debit,UK,2025-07-22 07:32:48,2025-07-22 06:50:52,51.647036764382435,-0.16387498026901803,-1.3019896260339348,36.69930271920004,2516,6814.963443157272,162.51900102918773,1,6,0,2,1635,0,0,0
6941,U0300,111.53,card-present,Walmart,DV0070,credit,ZA,2025-07-22 08:22:42,2025-07-22 07:32:48,-20.41163966205029,26.695015016944858,51.647036764382435,-0.16387498026901803,2994,8400.860282971576,168.35391348640434,0,2,0,1,1853,0,0,0
6942,U0309,62.46,in-store,ElectroWorld,DV0002,virtual,KE,2025-07-22 08:46:48,2025-07-22 08:22:42,-0.6511599418498318,36.718972911502775,-20.41163966205029,26.695015016944858,1446,2443.130896901639,101.37472601251613,0,2,0,1,54,0,0,0
6943,U0477,74.36,in-store,Airtel,DV0040,prepaid,ZA,2025-07-22 09:57:46,2025-07-22 08:46:48,-21.26944176698258,23.768254336204706,-0.6511599418498318,36.718972911502775,4258,2679.9168338590944,37.7630366443273,0,4,0,1,323,0,0,0
6944,U0257,451.55,online,GameStore,DV0093,virtual,NG,2025-07-22 11:08:51,2025-07-22 09:57:46,6.722843103913904,3.8311238657525046,-21.26944176698258,23.768254336204706,4265,3785.8157832047086,53.258838685177615,0,8,0,3,1334,0,1,0
6945,U0079,22.65,in-store,DesignerHub,DV0051,debit,KE,2025-07-22 11:22:04,2025-07-22 11:08:51,-0.9042703774624473,37.321461141234735,6.722843103913904,3.8311238657525046,793,3814.840894449661,288.6386553177549,0,7,0,1,1102,0,0,0
6946,U0038,129.08,in-store,GameStore,DV0125,prepaid,KE,2025-07-22 12:43:34,2025-07-22 11:22:04,-1.3033660980093722,36.95611966095322,-0.9042703774624473,37.321461141234735,4890,60.007075695787535,0.7362831373716262,0,8,0,2,490,0,0,0
6947,U0035,211.21,online,ElectroWorld,DV0003,credit,NG,2025-07-22 13:02:00,2025-07-22 12:43:34,6.431011935315516,3.8270977162444977,-1.3033660980093722,36.95611966095322,1106,3779.3608598520614,205.02861807515703,0,1,0,1,376,0,1,0
6948,U0249,193.86,online,Clicks,DV0094,credit,ZA,2025-07-22 13:50:02,2025-07-22 13:02:00,-28.897372912806713,29.960199289600226,6.431011935315516,3.8270977162444977,2882,4809.150445524469,100.12110573610971,0,8,0,1,1985,0,0,0
6949,U0305,74.38,online,Airtel,DV0248,credit,UK,2025-07-22 14:12:58,2025-07-22 13:50:02,51.729473101772186,-0.3265375305491516,-28.897372912806713,29.960199289600226,1376,9409.800040430484,410.31104827458506,0,7,0,1,1764,0,0,0
6950,U0094,156.36,online,GameStore,DV0010,credit,NG,2025-07-22 14:38:03,2025-07-22 14:12:58,6.773349924874686,4.182376674190972,51.729473101772186,-0.3265375305491516,1505,5001.507114199685,199.39563245978812,0,3,0,1,967,1,1,0
6951,U0396,28.01,card-present,Takealot,DV0249,debit,UK,2025-07-22 15:11:33,2025-07-22 14:38:03,51.32749069334229,-0.2101148007302469,6.773349924874686,4.182376674190972,2010,4956.167317329885,147.94529305462342,0,7,0,1,204,0,0,0
6952,U0358,36.43,online,GameStore,DV0004,virtual,ZA,2025-07-22 16:18:09,2025-07-22 15:11:33,-19.680445995378243,25.547135286931635,51.32749069334229,-0.2101148007302469,3996,8258.189038700968,123.99683241292746,0,8,0,1,395,1,0,0
6953,U0298,292.38,airtime,DesignerHub,DV0238,prepaid,ZA,2025-07-22 17:15:28,2025-07-22 16:18:09,-21.2527614969964,25.11166640108251,-19.680445995378243,25.547135286931635,3439,179.9027102458351,3.138750396845044,0,2,0,1,995,0,0,0
6954,U0421,56.65,card-not-present,DesignerHub,DV0151,debit,KE,2025-07-22 17:31:02,2025-07-22 17:15:28,-0.7562278658256963,36.60875447477958,-21.2527614969964,25.11166640108251,934,2588.647555496204,166.29427551367476,0,0,0,1,87,0,0,0
6955,U0132,267.68,online,MiniMart,DV0262,prepaid,KE,2025-07-22 17:34:06,2025-07-22 17:31:02,-1.386095072517736,36.92902724019195,-0.7562278658256963,36.60875447477958,184,78.23943371975564,25.512858821659446,1,5,0,1,444,1,0,0
6956,U0468,90.38,card-present,ShoeWorld,DV0161,debit,ZA,2025-07-22 18:38:44,2025-07-22 17:34:06,-19.56934052002753,18.627270897372096,-1.386095072517736,36.92902724019195,3878,2832.305873751644,43.82113265216571,0,8,0,2,393,0,0,0
6957,U0223,88.77,online,QuickBuy,DV0059,prepaid,ZA,2025-07-22 19:56:29,2025-07-22 18:38:44,-21.332165491692145,18.322931430048435,-19.56934052002753,18.627270897372096,4665,197.72894552586715,2.5431375630336612,0,0,0,1,1883,0,0,0
6958,U0354,99.11,card-present,ElectroWorld,DV0006,credit,UK,2025-07-22 21:00:49,2025-07-22 19:56:29,51.91664165309651,-0.37757849343777417,-21.332165491692145,18.322931430048435,3860,8316.20594287048,129.26744988917844,0,7,0,1,1189,0,0,0
6959,U0273,197.89,online,Supermart,DV0017,debit,KE,2025-07-22 21:26:48,2025-07-22 21:00:49,-1.339188251236989,37.38144112771641,51.91664165309651,-0.37757849343777417,1559,6883.042146518895,264.902199352876,0,6,0,1,1692,0,0,0
6960,U0320,55.29,card-not-present,QuickBuy,DV0267,virtual,KE,2025-07-22 21:36:45,2025-07-22 21:26:48,-1.3025415095474018,37.528760899597536,-1.339188251236989,37.38144112771641,597,16.888577965724107,1.6973445191682521,0,6,0,1,223,0,0,0
6961,U0104,28.21,in-store,ElectroWorld,DV0059,credit,NG,2025-07-22 21:49:23,2025-07-22 21:36:45,6.898998137687508,3.4487437657905358,-1.3025415095474018,37.528760899597536,758,3892.991366581753,308.15235091676146,1,9,0,1,1630,0,1,0
6962,U0058,89.78,airtime,Takealot,DV0007,virtual,UK,2025-07-22 22:41:04,2025-07-22 21:49:23,51.73017653011308,0.48618841956092684,6.898998137687508,3.4487437657905358,3101,4977.905140093508,96.31548158839422,0,5,0,1,1845,0,0,0
6963,U0446,87.71,online,Clicks,DV0092,debit,KE,2025-07-22 23:38:50,2025-07-22 22:41:04,-1.1643447849201858,37.32019781303194,51.73017653011308,0.48618841956092684,3466,6806.550414841166,117.8283395529342,0,5,0,1,1139,0,0,0
6964,U0120,497.12,card-present,LuxuryHub,DV0180,credit,KE,2025-07-23 00:46:26,2025-07-22 23:38:50,-0.42380027708316226,37.21920333885464,-1.1643447849201858,37.32019781303194,4056,82.65337642413624,1.2226830831972817,0,7,1,1,1542,0,0,0
6965,U0083,71.49,in-store,Airtel,DV0076,virtual,NG,2025-07-23 01:03:36,2025-07-23 00:46:26,6.264054831873974,3.685570201776395,-0.42380027708316226,37.21920333885464,1030,3798.541189003562,221.27424401962497,0,0,1,3,1437,0,1,0
6966,U0113,519.26,card-present,Takealot,DV0051,prepaid,ZA,2025-07-23 02:03:01,2025-07-23 01:03:36,-19.529898044017013,19.60963564493119,6.264054831873974,3.685570201776395,3565,3344.4774669373105,56.28854081801925,0,4,1,1,26,0,0,0
6967,U0178,186.2,in-store,LuxuryHub,DV0085,credit,NG,2025-07-23 01:25:05,2025-07-23 02:03:01,6.385899510346094,3.4043131320146283,-19.529898044017013,19.60963564493119,1324,3372.152677467545,152.81658659218482,0,5,1,1,136,0,1,1
6968,U0253,286.11,card-present,Walmart,DV0052,virtual,ZA,2025-07-23 02:36:09,2025-07-23 02:25:05,-23.87971698675509,25.648275040425627,6.385899510346094,3.4043131320146283,664,4129.046810614148,373.1066395133266,0,8,1,3,1943,0,0,0
6969,U0259,71.51,card-present,EasyPay,DV0058,prepaid,ZA,2025-07-23 02:39:43,2025-07-23 02:36:09,-20.740644292891073,21.0898684428188,-23.87971698675509,25.648275040425627,214,584.2333683997031,163.80374814944946,0,0,1,1,526,0,0,0
6970,U0425,280.81,in-store,MiniMart,DV0070,virtual,UK,2025-07-23 03:27:53,2025-07-23 02:39:43,51.61374243070927,-0.3385887433915069,-20.740644292891073,21.0898684428188,2890,8283.248811130614,171.97056355288473,0,6,1,1,1102,0,0,0
6971,U0050,222.15,airtime,EasyPay,DV0097,prepaid,NG,2025-07-23 03:43:49,2025-07-23 03:27:53,6.5724335234606315,3.8718669730516293,51.61374243070927,-0.3385887433915069,956,5008.667054029689,314.3514887466332,0,6,1,1,60,0,1,0
6972,U0087,999999.0,online,,DV0227,credit,UK,2025-07-23 04:38:26,2025-07-23 03:43:49,30.070074376128332,-126.73929283841102,6.5724335234606315,3.8718669730516293,3277,5036.622348595888,92.21768108506356,0,5,1,1,129,0,0,0
6973,U0088,138.24,card-present,GameStore,DV0154,virtual,ZA,2025-07-23 04:51:22,2025-07-23 04:38:26,-22.819375597933746,23.357956166185755,51.91062764761098,0.4237895337853903,776,8575.042956801988,663.0187853197414,0,4,1,3,1860,0,0,0
6974,U0414,118.93,airtime,GameStore,DV0107,virtual,NG,2025-07-23 06:05:32,2025-07-23 04:51:22,6.5093277004923715,3.258828009759768,-22.819375597933746,23.357956166185755,4450,3913.6530442563503,52.768355652894606,0,9,0,2,544,0,1,0
6975,U0007,52.53,card-not-present,Clicks,DV0102,virtual,NG,2025-07-23 06:35:20,2025-07-23 06:05:32,6.930062060381041,3.8340230523144645,6.5093277004923715,3.258828009759768,1788,78.79746045132453,2.644210082259212,0,9,0,1,1220,0,1,0
6976,U0144,26.05,online,Walmart,DV0032,debit,ZA,2025-07-23 06:47:41,2025-07-23 06:35:20,-27.552142529002047,28.97538905117722,6.930062060381041,3.8340230523144645,741,4677.756890391021,378.76574011263335,0,7,0,1,1569,0,0,0
6977,U0166,46.91,card-not-present,MiniMart,DV0002,debit,NG,2025-07-23 06:54:33,2025-07-23 06:47:41,6.91447169647517,3.5278556643430874,-27.552142529002047,28.97538905117722,412,4695.4738552040635,683.8068721170966,0,3,0,2,61,1,1,0
6978,U0084,451.16,card-present,Supermart,DV0212,prepaid,NG,2025-07-23 07:56:03,2025-07-23 06:54:33,6.519310389969806,4.128024268870845,6.91447169647517,3.5278556643430874,3690,79.45254835829542,1.2919113554194377,0,8,0,1,214,0,1,0
6979,U0120,90.96,card-present,Walmart,DV0259,debit,UK,2025-07-23 07:59:04,2025-07-23 07:56:03,52.22154880583039,-0.04371666849120537,6.519310389969806,4.128024268870845,181,5081.532124906856,1684.4857872619411,0,9,0,3,1599,0,0,0
6980,U0313,115.22,card-not-present,GameStore,DV0026,virtual,UK,2025-07-23 08:53:41,2025-07-23 07:59:04,51.401004831092635,-0.4413885677590099,52.22154880583039,-0.04371666849120537,3277,95.3268921401968,1.7453809973792518,0,2,0,1,224,0,0,0
6981,U0372,210.39,card-present,ShoeWorld,DV0013,prepaid,KE,2025-07-23 09:46:38,2025-07-23 08:53:41,-1.2190316853894134,37.40704548941089,51.401004831092635,-0.4413885677590099,3177,6834.238705985895,129.06966394685352,0,2,0,1,838,0,0,0
6982,U0338,327.42,card-not-present,DesignerHub,DV0021,debit,NG,2025-07-23 09:47:29,2025-07-23 09:46:38,6.550485808868117,3.4393377438120707,-1.2190316853894134,37.40704548941089,51,3870.7173632198906,4553.785133199872,0,1,0,2,1685,0,1,0
